t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
34,19.386524494938968,19.00261747952269,19.917646001879877,19.534411913007123,10.440072697743155,9.461193633437848,9.73628241342209,0.4757740616231352,0.5242259383768646,0.5311215069409109,0.531794433484432,0.5905624171940066,0.37157997658480724,0.37157997658480724,0.40943758280599346
35,19.917646001879877,19.534411913007123,20.4487308028191,20.066243052493245,10.729140200596122,9.722965290014223,10.006068189446232,0.4757396130964473,0.5242603869035525,0.531084800939221,0.531831139486122,0.5905354080318904,0.37155388397590866,0.37155388397590866,0.4094645919681096
36,20.4487308028191,20.066243052493245,20.979780595370595,20.598109200367094,11.018207158251478,9.984735128344907,10.275854813976217,0.47570675798775325,0.5242932420122464,0.5310497925514954,0.5318661478738476,0.5905096374273544,0.3715289890559161,0.3715289890559161,0.4094903625726455
37,20.979780595370595,20.598109200367094,21.510796957166537,21.130008778996494,11.307273602737736,10.246503239995212,10.545642253388321,0.4756753836662484,0.5243246163337513,0.531016361795943,0.5318995786293998,0.5904850185870856,0.3715052078227973,0.3715052078227973,0.40951498141291454
38,21.510796957166537,21.130008778996494,22.04178135712209,21.661940319466282,11.596339563412544,10.508269709601121,10.815430476111546,0.47564538807688483,0.5243546119231148,0.5309843999555546,0.5319315404697883,0.5904614727970262,0.37148246410013785,0.37148246410013785,0.4095385272029738
39,22.04178135712209,21.661940319466282,22.572735165393823,22.19390245161989,11.88540506724661,10.77003461555804,11.085219452460297,0.475616678513784,0.5243833214862157,0.5309538082717322,0.5319621321536108,0.5904389284934681,0.3714606886367352,0.3714606886367352,0.40956107150653187
40,22.572735165393823,22.19390245161989,23.103659662210713,22.725893895228342,12.174470139071287,11.031798030625698,11.355009154483913,0.4755891705617057,0.5244108294382939,0.5309244968168907,0.5319914436084523,0.5904173204603027,0.3714398183285625,0.3714398183285625,0.4095826795396971
41,23.103659662210713,22.725893895228342,23.634556045728644,23.257913452135753,12.463534801795266,11.293560022461156,11.624799555831142,0.47556278717918754,0.5244372128208121,0.530896383517931,0.5320195569074118,0.5903965891328018,0.37141979554405274,0.37141979554405274,0.40960341086719826
42,23.634556045728644,23.257913452135753,24.165425439036067,23.789959999253675,12.752599076594855,11.555320654089993,11.894590631627759,0.47553745790159985,0.5244625420983998,0.5308693933074222,0.5320465471179208,0.5903766799917026,0.3714005675369587,0.3714005675369587,0.4096233200082974
43,24.165425439036067,23.789959999253675,24.69626889641939,24.322032482295693,13.041662983081492,11.817079984324062,12.164382358365796,0.47551311814611846,0.5244868818538811,0.5308434573833248,0.5320724830420179,0.590357543034162,0.371382085933746,0.371382085933746,0.40964245696583806
44,24.69626889641939,24.322032482295693,25.227087408980715,24.854129910159713,13.33072653944974,12.078838068132926,12.434174713803055,0.4754897086036536,0.5245102913963461,0.5308185125613235,0.5320974278640194,0.5903391323103807,0.37136430628465894,0.37136430628465894,0.40966086768961935
45,25.227087408980715,24.854129910159713,25.75788190968717,25.386251349878602,13.619789762608425,12.34059495697511,12.703967676871917,0.4754671747052321,0.5245328252947675,0.5307945007064545,0.5321214397188883,0.5903214055165344,0.371347187669372,0.371347187669372,0.40967859448346544
46,25.75788190968717,25.386251349878602,26.288653277920048,25.918395922071067,13.908852668297106,12.602350699094199,12.973761227596219,0.47544546615236216,0.5245545338476374,0.5307713682328771,0.5321445721924658,0.5903043236361506,0.3713306923496018,0.3713306923496018,0.4096956763638497
47,26.288653277920048,25.918395922071067,26.81940234358244,26.45056279683402,14.197915271189707,12.864105339784173,13.243555347015457,0.4754245365025554,0.5245754634974443,0.5307490656623897,0.5321668747629532,0.5902878506232969,0.37131478546224994,0.37131478546224994,0.4097121493767032
48,26.81940234358244,26.45056279683402,27.350129890816202,26.982751190025603,14.486977584987201,13.12585892162783,13.51335001711562,0.47540434280255855,0.5245956571974411,0.5307275472337617,0.5321883931915812,0.590271953121985,0.37129943474763716,0.37129943474763716,0.4097280468780151
49,27.350129890816202,26.982751190025603,27.88083666137235,27.5149603598948,14.776039622500386,13.38761148471144,13.783145220765775,0.47538484526297375,0.5246151547370259,0.5307067705561457,0.5322091698691973,0.5902566002170125,0.3712846103082121,0.3712846103082121,0.4097433997829873
50,27.88083666137235,27.5149603598948,28.411523357673197,28.047189604019295,15.06510139572425,13.649363066818443,14.052940941660026,0.4753660069688916,0.5246339930311081,0.5306866963008472,0.5322292441244958,0.5902417632122021,0.371270284393802,0.371270284393802,0.4097582367877978
51,28.411523357673197,28.047189604019295,28.94219064559976,28.579438256518074,15.35416291590474,13.911113703604636,14.322737164264167,0.475347793621947,0.5246522063780525,0.5306672879265635,0.5322486524987795,0.5902274154325571,0.371256431210042,0.371256431210042,0.40977258456744287
52,28.94219064559976,28.579438256518074,29.472839157033665,29.111705685509513,15.643224193598947,14.172863428756875,14.592533873766692,0.4753301733098688,0.5246698266901308,0.5306485114339053,0.5322674289914375,0.5902135320473726,0.37124302674710286,0.37124302674710286,0.40978646795262746
53,29.472839157033665,29.111705685509513,30.003469492179267,29.643991290789252,15.932285238729456,14.434612274137264,14.862331056033645,0.475313116300142,0.5246868836998577,0.5306303351456033,0.5322856052797396,0.5902000899117354,0.3712300486262369,0.3712300486262369,0.4097999100882644
54,30.003469492179267,29.643991290789252,30.53408222168857,30.17629450170529,16.22134606063342,14.696360269914152,15.13212869756697,0.4752965948548804,0.5247034051451193,0.5306127295093039,0.5323032109160389,0.5901870674242184,0.3712174759620087,0.3712174759620087,0.40981293257578166
55,30.53408222168857,30.17629450170529,31.06467788860885,30.708614775210357,16.510406668107052,14.958107444681625,15.401926785466063,0.47528058306438964,0.52471941693561,0.5305956669202758,0.5323202735050672,0.5901744443988505,0.37120528923835755,0.37120528923835755,0.4098255556011496
56,31.06467788860885,30.708614775210357,31.595257010170556,31.24095159407399,16.79946706944611,15.219853825568581,15.671725307392293,0.47526505669724833,0.5247349433027514,0.530579121561709,0.5323368188636338,0.5901622019497222,0.3711934701968946,0.3711934701968946,0.40983779805027776
57,31.595257010170556,31.24095159407399,32.12582007943115,31.77330446523874,17.08852727248253,15.481599438338359,15.94152425153601,0.475249993065014,0.5247500069349857,0.5305630692605933,0.5323528711647497,0.5901503223867797,0.3711820017360382,0.3711820017360382,0.4098496776132203
58,32.12582007943115,31.77330446523874,32.65636756678857,32.30567291830666,17.37758728461799,15.743344307480136,16.21132360658614,0.4752353708999079,0.5247646291000918,0.5305474873574193,0.5323684530679236,0.590138789121558,0.3711708678197753,0.3711708678197753,0.409861210878442
59,32.65636756678857,32.30567291830666,33.18689992137674,32.83805650414383,17.666647112854378,16.005088456292615,16.48112336170183,0.47522117024404026,0.5247788297559594,0.5305323545881753,0.5323835858371677,0.5901275865817592,0.37116005339498676,0.37116005339498676,0.4098724134182408
60,33.18689992137674,32.83805650414383,33.71741757235404,33.370454793591875,17.95570676382164,16.266831906960984,16.750923506486103,0.47520737234892074,0.5247926276510789,0.5305176509772958,0.5323982894480471,0.590116700133718,0.3711495443164114,0.3711495443164114,0.4098832998662822
61,33.71741757235404,33.370454793591875,34.24792093009443,33.902867376276824,18.24476624380344,16.528574680627727,17.02072403096153,0.47519395958414967,0.52480604041585,0.5305033577403943,0.5324125826849487,0.5901061160119119,0.37113932727843124,0.37113932727843124,0.40989388398808824
62,34.24792093009443,33.902867376276824,34.778410387290165,34.43529385950643,18.533825558760444,16.790316797457805,17.29052492554733,0.4751809153543196,0.5248190846456801,0.530489457195737,0.5324264832296058,0.5900958212547768,0.37112938975296006,0.37112938975296006,0.4099041787452233
63,34.778410387290165,34.43529385950643,35.30888631997373,34.96773386724821,18.82288471435182,17.052058276698787,17.56032618103819,0.4751682240232793,0.5248317759767205,0.5304759326835631,0.5324400077417798,0.5900858036461788,0.3711197199328105,0.3711197199328105,0.4099141963538212
64,35.30888631997373,34.96773386724821,35.839349088466165,35.500187039181114,19.111943715954993,17.31379913673649,17.830127788584463,0.47515587084499855,0.5248441291550011,0.5304627684924332,0.5324531719329096,0.5900760516619613,0.371110306679973,0.371110306679973,0.4099239483380388
65,35.839349088466165,35.500187039181114,36.36979903825807,36.03265302981455,19.401002568683772,17.575539395146297,18.099929739673595,0.4751438419003743,0.5248561580996254,0.5304499497919095,0.5324659906334334,0.5900665544210612,0.3711011394783195,0.3711011394783195,0.40993344557893874
66,36.36979903825807,36.03265302981455,36.90023650082901,36.56513150766896,19.690061277405153,17.837279068740827,18.369732026112946,0.4751321240393882,0.5248678759606114,0.530437462570934,0.5324784778544087,0.5900573016407473,0.37109220839029433,0.37109220839029433,0.40994269835925257
67,36.90023650082901,36.56513150766896,37.430661794410355,37.097622154512955,19.97911984675468,18.099018173613988,18.639534640013512,0.47512070482808616,0.5248792951719135,0.5304252935813456,0.5324906468439972,0.5900482835955682,0.37108350401719975,0.37108350401719975,0.4099517164044319
68,37.430661794410355,37.097622154512955,37.961075224696394,37.63012466465226,20.268178281150732,18.36075672518195,18.90933757377473,0.47510957249991936,0.5248904275000803,0.530413430286041,0.5325025101393019,0.5900394910796621,0.3710750174627334,0.3710750174627334,0.4099605089203378
69,37.961075224696394,37.63012466465226,38.49147708550773,38.16263874426626,20.55723658480778,18.62249473822128,19.179140820070394,0.4750987159110303,0.5249012840889693,0.5304018608113404,0.5325140796140023,0.5900309153721107,0.37106674029947107,0.37106674029947107,0.4099690846278893
70,38.49147708550773,38.16263874426626,39.021867659410894,38.69516411078844,20.846294761748464,18.88423222690423,19.44894437183514,0.4750881244991137,0.5249118755008859,0.53039057390316,0.532525366522183,0.5900225482050453,0.3710586645380161,0.3710586645380161,0.4099774517949547
71,39.021867659410894,38.69516411078844,39.55224721829753,39.227700492327145,21.135352815815043,19.145969204831804,19.718748222252046,0.4750777882455211,0.5249222117544785,0.5303795588866389,0.5325363815387039,0.5900143817342597,0.37105078259857144,0.37105078259857144,0.40998561826574054
72,39.55224721829753,39.227700492327145,40.08261602392644,39.760247627123576,21.424410750679872,19.407705685064442,19.988552364740826,0.47506769764031326,0.5249323023596864,0.53036880562891,0.5325471347964329,0.5900064085120965,0.3710430872847157,0.3710430872847157,0.4099935914879035
73,40.08261602392644,39.760247627123576,40.612974328431164,40.292805263044194,21.71346856985509,19.669441680150737,20.25835679294673,0.4750578436499951,0.5249421563500045,0.530358304504724,0.5325576359206189,0.5899986214624087,0.3710355717591818,0.3710355717591818,0.4100013785375914
74,40.612974328431164,40.292805263044194,41.143322374795844,40.825373157104856,22.002526276701786,19.931177202154174,20.52816150073012,0.47504821768769445,0.5249517823123051,0.5303480463646798,0.5325678940606631,0.5899910138574038,0.3710282295214643,0.3710282295214643,0.41000898614259623
75,41.143322374795844,40.825373157104856,41.673660397301674,41.35795107502437,22.2915838744384,20.192912262678266,20.797966482156674,0.47503881158556993,0.5249611884144296,0.5303380225058285,0.5325779179195143,0.5899835792962168,0.3710210543870937,0.3710210543870937,0.41001642070378314
76,41.673660397301674,41.35795107502437,42.203988621946124,41.890538790805266,22.580641366148555,20.454646872889903,21.06777173148805,0.47502961756925516,0.5249703824307445,0.5303282246444473,0.5325877157808955,0.5899763116850552,0.37101404046843467,0.37101404046843467,0.4100236883149449
77,42.203988621946124,41.890538790805266,42.73430726683692,42.42313608633981,22.86969875478853,20.716381043541347,21.33757724317331,0.47502062823416635,0.5249793717658332,0.5303186448907977,0.5325972955345452,0.5899692052187852,0.3710071821568786,0.3710071821568786,0.41003079478121485
78,42.73430726683692,42.42313608633981,43.26461654256262,42.95574275103945,23.15875604319393,20.978114784990822,21.607383011840444,0.4750118365235123,0.5249881634764872,0.5303092757256973,0.5326066646996455,0.5899622543638368,0.37100047410631115,0.37100047410631115,0.4100377456361633
79,43.26461654256262,42.95574275103945,43.79491665254138,43.48835858148603,23.447813234086222,21.239848107221796,21.877189032288765,0.4750032357078703,0.5249967642921293,0.5303001099787612,0.5326158304465816,0.5899554538423207,0.3709939112177534,0.3709939112177534,0.41004454615767916
