t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
12,7.964181394664861,7.040809890439258,8.51808005722101,7.549827168308451,4.084270664938483,3.7451806505572534,3.7581344120801483,0.49719596328521987,0.5028040367147802,0.5538986625561497,0.5090172778691937,0.6073643303819654,0.38806035079529133,0.38806035079529133,0.3926356696180347
13,8.51808005722101,7.549827168308451,9.071545218492487,8.059277947462318,4.373527739745448,4.0095869995707965,4.025347115329024,0.4967873994284805,0.5032126005715196,0.5534651612714768,0.5094507791538665,0.6070536328468984,0.3877510311039307,0.3877510311039307,0.3929463671531016
14,9.071545218492487,8.059277947462318,9.62461379993115,8.569125306448997,4.66278173026882,4.2739529074358025,4.292601049124559,0.4964136631362429,0.5035863368637572,0.5530685814386642,0.5098473589866792,0.6067687825934394,0.3874675979015982,0.3874675979015982,0.39323121740656064
15,9.62461379993115,8.569125306448997,10.177317599279949,9.079337447525543,4.952032886680427,4.538281801095963,4.559892631377528,0.4960699182481363,0.5039300817518638,0.5527037993487973,0.510212141076546,0.606506275345702,0.38720652669615957,0.38720652669615957,0.39349372465429816
16,10.177317599279949,9.079337447525543,10.729684245938435,9.5898867412924,5.241281425860801,4.802576633123473,4.8272187857330495,0.49575223080913833,0.5042477691908618,0.552366646658486,0.5105492937668573,0.6062632450832179,0.3869649370919608,0.3869649370919608,0.3937367549167821
17,10.729684245938435,9.5898867412924,11.2817379373978,10.100748990258378,5.530527537372093,5.066839970074781,5.094576845769147,0.49545736223189535,0.5045426377681048,0.5520536914593648,0.5108622489659786,0.606037321215123,0.3867404482499353,0.3867404482499353,0.39396267878487706
18,11.2817379373978,10.100748990258378,11.833500015334431,10.61190285274709,5.819771388111159,5.331074060600375,5.361964481478012,0.49518261783303835,0.5048173821669617,0.551762077936632,0.5111538624887113,0.6058265230634422,0.386531072197588,0.386531072197588,0.39417347693655785
19,11.833500015334431,10.61190285274709,12.384989422231934,11.12332938627493,6.109013125983934,5.595280888730588,5.6293796419815285,0.4949257339908642,0.5050742660091357,0.5514894068975026,0.5114265335278408,0.6056291806469477,0.3863351337960218,0.3863351337960218,0.39437081935305246
20,12.384989422231934,11.12332938627493,12.936223067602361,11.635011681329846,6.398252882842436,5.859462216117326,5.896820510287074,0.4946847927706456,0.5053152072293543,0.5512336453704275,0.5116822950549158,0.6054438743434476,0.38615120982508033,0.38615120982508033,0.3945561256565524
21,12.936223067602361,11.635011681329846,13.487216124849114,12.146934564508436,6.687490776858243,6.123619615919351,6.164285467116152,0.49445815642949276,0.5055418435705072,0.5509930572467527,0.5119228831785906,0.6052693883259727,0.38597808200638195,0.38597808200638195,0.39473061167402734
22,13.487216124849114,12.146934564508436,14.03798227424452,12.659084355538374,6.976726914459777,6.3877545002759755,6.431773061668094,0.49424441653746903,0.5057555834625309,0.5507661493954062,0.5121497910299371,0.6051046741984943,0.3858147003398541,0.3858147003398541,0.39489532580150566
23,14.03798227424452,12.659084355538374,14.588533903563365,13.171448666644872,7.265961391927908,6.651868142799123,6.69928198775348,0.4940423539997412,0.5059576460002587,0.5505516293188446,0.5123643111064986,0.6049488222869698,0.38566015417591365,0.38566015417591365,0.3950511777130302
24,14.588533903563365,13.171448666644872,15.13888227509355,13.68401623554003,7.555194296721108,6.9159616971502,6.966811064134259,0.4938509073153186,0.5061490926846813,0.5503483715301865,0.5125675688951566,0.6048010387474992,0.3855136491620795,0.3855136491620795,0.39519896125250065
25,15.13888227509355,13.68401623554003,15.689037665692883,14.19677678536604,7.844425708584369,7.180036212507705,7.234359218194747,0.4936691471336273,0.5063308528663726,0.5501553905993323,0.5127605498260109,0.6046606271451417,0.38537448870162316,0.38537448870162316,0.3953393728548584
26,15.689037665692883,14.19677678536604,16.23900948504761,14.709720906436656,8.133655700483743,7.444092646541857,7.501925472275947,0.493496255679384,0.506503744320616,0.5499718193547276,0.5129441210706156,0.6045269735046369,0.3852420589143042,0.3852420589143042,0.39547302649536303
27,16.23900948504761,14.709720906436656,16.78880637615873,15.222839955750882,8.42288433939898,7.708131876372673,7.769508932158594,0.49333150997876296,0.506668490021237,0.5497968911111175,0.5131190493142257,0.6043995340835336,0.3851158163417258,0.3851158163417258,0.3956004659164662
28,16.78880637615873,15.222839955750882,17.338436301229237,15.736125971105716,8.71211168699994,7.972154707883668,8.03710877729425,0.4931742680814422,0.5068257319185578,0.5496299250705085,0.5132860153548348,0.604277825299185,0.3849952778230517,0.3849952778230517,0.39572217470081517
29,17.338436301229237,15.736125971105716,17.887906615475078,16.249571597285218,9.001337800226983,8.23616188368443,8.304724252469352,0.4930239576642098,0.5069760423357901,0.5494703142458396,0.5134456261795035,0.6041614153740162,0.3848800121013324,0.3848800121013324,0.39583858462598376
30,17.887906615475078,16.249571597285218,18.437224130881425,16.763170022304216,9.290562731791614,8.500154089955378,8.572354660652348,0.49288006654301336,0.5071199334569866,0.5493175154063468,0.5135984250189964,0.6040499173622154,0.3847696328205449,0.3847696328205449,0.39595008263778436
31,18.437224130881425,16.763170022304216,18.986395171536678,17.276914922074308,9.579786530610422,8.764131962361589,8.839999356824077,0.49274213472580025,0.5072578652741997,0.5491710406552527,0.5137448997700905,0.6039429832950821,0.38466379264833195,0.38466379264833195,0.3960570167049179
32,18.986395171536678,17.276914922074308,19.53542562187132,17.79080041216501,9.86900924218291,9.02809609118663,9.107657742630447,0.49260974771803817,0.5073902522819618,0.5490304503346415,0.5138854900907016,0.6038402992384057,0.38456217831613765,0.38456217831613765,0.39615970076159446
33,19.53542562187132,17.79080041216501,20.08432096888781,18.30482100557386,10.158230908921928,9.292047025809262,9.375329261726653,0.49248253085335986,0.50751746914664,0.5488953470164906,0.5140205934088526,0.603741581098141,0.38446450641174496,0.38446450641174496,0.396258418901859
34,20.08432096888781,18.30482100557386,20.633086339275884,18.818971575611126,10.447451570443738,9.555985278623377,9.64301339570631,0.4923601444682786,0.5076398555317213,0.5487653703880757,0.5141505700372675,0.6036465710437128,0.38437051979259906,0.38437051979259906,0.3963534289562872
35,20.633086339275884,18.818971575611126,21.181726532153977,19.333247323158375,10.736671263823688,9.819911328484013,9.910709660527607,0.4922422797759196,0.5077577202240803,0.5486401928780936,0.5142757475472495,0.6035550344439699,0.38427998451421813,0.38427998451421813,0.3964449655560302
36,21.181726532153977,19.333247323158375,21.730246048053566,19.847643747684128,11.025890023822333,10.08382562374796,10.178417603364135,0.4921286553218042,0.5078713446781957,0.548519515899589,0.5143964245257541,0.6034667572309171,0.384192687188264,0.384192687188264,0.3965332427690828
37,21.730246048053566,19.847643747684128,22.2786491146627,20.362156621500336,11.315107883086078,10.34772858496607,10.446136799819799,0.49201901392677366,0.5079809860732263,0.5484030666091331,0.5145128738162101,0.6033815436221834,0.3841084327008085,0.3841084327008085,0.39661845637781645
38,22.2786491146627,20.362156621500336,22.82693970976291,20.87678196682547,11.604324872325844,10.611620607275032,10.713866851457663,0.49191312003961696,0.5080868799603828,0.548290595100212,0.514625345325131,0.603299214145767,0.3840270422340146,0.3840270422340146,0.39670078585423296
39,22.82693970976291,20.87678196682547,23.375121581726397,21.391516035287328,11.893541020476604,10.8755020625289,10.981607383600165,0.49181075743584807,0.5081892425641519,0.5481818719634846,0.5147340684618587,0.6032196039206201,0.3839483515445327,0.3839483515445327,0.3967803960793799
40,23.375121581726397,21.391516035287328,23.92319826788477,21.906355289554295,12.182756354840222,11.13937330120424,11.249358043365081,0.4917117272102224,0.5082882727897775,0.5480766861583752,0.5148392542669679,0.6031425611547016,0.38387220946005224,0.38387220946005224,0.3968574388452986
41,23.92319826788477,21.906355289554295,24.471173111034737,22.42129638682967,12.471970901213783,11.40323465410784,11.517118497906926,0.49161584601954633,0.5083841539804534,0.5479748431499674,0.5149410972753758,0.6030679458286214,0.3837984765619749,0.3837984765619749,0.3969320541713786
42,24.471173111034737,22.42129638682967,25.01904927430759,22.936336163982162,12.761184684005066,11.667086433911521,11.784888432837974,0.49152294453960127,0.5084770554603986,0.5478761632728533,0.5150397771524898,0.6029956285382928,0.383727024027505,0.383727024027505,0.39700437146170714
43,25.01904927430759,22.936336163982162,25.566829754597467,23.451471624117627,13.050397726336818,11.930928936535043,12.0526675508069,0.49143286610591946,0.5085671338940804,0.5477804802898778,0.5151354601354653,0.6029254894743097,0.38365773260878205,0.38365773260878205,0.3970745105256903
44,25.566829754597467,23.451471624117627,26.114517394716295,23.96669992442414,13.339610050141061,12.194762442395266,12.320455570216168,0.49134546551299163,0.5086545344870081,0.5476876401188282,0.5152283003065149,0.6028574175193039,0.3835904917302362,0.3835904917302362,0.397142582480696
45,26.114517394716295,23.96669992442414,26.662114894420643,24.482018365145134,13.628821676244621,12.458587217537037,12.588252224061819,0.49126060795046367,0.5087393920495361,0.54759749970435,0.5153184407209931,0.6027913094474499,0.3835251986882728,0.3835251986882728,0.3972086905525502
46,26.662114894420643,24.482018365145134,27.209624820436492,24.997424379554626,13.918032624446818,12.722403514659305,12.856057258881668,0.49117816805817094,0.5088218319418287,0.5475099260158486,0.5154060144094944,0.602727069212683,0.3834617579398136,0.3834617579398136,0.3972729307873169
47,27.209624820436492,24.997424379554626,27.757049615591516,25.512915524824944,14.207242913590266,12.986211574048205,13.12387043379975,0.49109802908458355,0.5089019709154162,0.5474247951550253,0.5154911452703177,0.6026646073142155,0.38340008046823154,0.38340008046823154,0.39733539268578466
48,27.757049615591516,25.512915524824944,28.304391607150617,26.028489473691184,14.496452561625404,13.250011624427167,13.391691519656305,0.49102008213550274,0.5089799178644969,0.5473419915591017,0.5155739488662413,0.6026038402295778,0.383340083216892,0.383340083216892,0.3973961597704225
49,28.304391607150617,26.028489473691184,28.85165301443842,26.544144006828724,14.785661585669532,13.513803883733024,13.659520298214243,0.49094422550175953,0.5090557744982402,0.5472614072878036,0.5156545331375393,0.6025446899068407,0.3832816885819203,0.3832816885819203,0.3974553100931593
50,28.85165301443842,26.544144006828724,29.398835955822275,27.05987700587021,15.074870002060836,13.77758855982583,13.92735656143383,0.49087036405623996,0.5091296359437597,0.5471829413838558,0.5157329990414872,0.6024870833088203,0.3832248239569897,0.3832248239569897,0.39751291669117983
51,29.398835955822275,27.05987700587021,29.945942455120445,27.575686446997384,15.36407782640801,14.04136585113927,14.195200110808672,0.49079840871192654,0.5092015912880732,0.5471064992981693,0.5158094411271736,0.6024309520030754,0.3831694213239225,0.3831694213239225,0.3975690479969246
52,29.945942455120445,27.575686446997384,30.492974447492543,28.091570395050628,15.653285073635749,14.305135947277591,14.463050756756608,0.49072827593375823,0.5092717240662414,0.5470319923720989,0.515883948053244,0.6023762317923403,0.383115416883734,0.383115416883734,0.39762376820765954
53,30.492974447492543,28.091570395050628,31.03993378486272,28.607526998105794,15.942491758026756,14.568899029564413,14.730908318060207,0.4906598872980931,0.5093401127019066,0.5469593373701764,0.5159566030551666,0.6023228623807518,0.38306275072347407,0.38306275072347407,0.3976771376192483
54,31.03993378486272,28.607526998105794,31.586822240920295,29.12355448247356,16.231697893260336,14.832655271548072,14.99877262135182,0.4905931690943562,0.5094068309056435,0.5468884560575777,0.5160274843677651,0.6022707870718195,0.38301136651480766,0.38301136651480766,0.39772921292818053
55,31.586822240920295,29.12355448247356,32.13364151573764,29.63965114808156,16.520903492448134,15.096404839467692,15.266643500639061,0.4905280519641723,0.5094719480358274,0.5468192748173415,0.5160966656080015,0.6022199524946374,0.3829612112408254,0.3829612112408254,0.39778004750536267
56,32.13364151573764,29.63965114808156,32.68039324004061,30.155815364203928,16.81010856816706,15.360147892683601,15.534520796866735,0.4904644705738669,0.5095355294261328,0.5467517243029721,0.5161642161223707,0.6021703083552425,0.38291223494798976,0.38291223494798976,0.39782969164475745
57,32.68039324004061,30.155815364203928,33.227078979163224,30.672045565506654,17.099313132489925,15.623884584075466,15.802404357512009,0.49040236331673787,0.5095976366832619,0.5466857391226174,0.5162302013027256,0.6021218072104371,0.382864390520528,0.382864390520528,0.3978781927895629
58,33.227078979163224,30.672045565506654,33.773700236714696,31.188340248380527,17.38851719701368,15.887615060411013,16.070294036209628,0.4903416720419437,0.509658327958056,0.546621257551471,0.5162946828738719,0.6020744042617022,0.3828176334748992,0.3828176334748992,0.3979255957382976
59,33.773700236714696,31.188340248380527,34.32025845798415,31.704697967536415,17.67772077288573,16.15133946268799,16.33818969240451,0.4902823418072276,0.5097176581927721,0.5465582212694556,0.5163577191558872,0.6020280571671215,0.3827719217722532,0.3827719217722532,0.3979719428328786
60,34.32025845798415,31.704697967536415,34.86675503310575,32.22111733284016,17.9669238708284,16.415057926451716,16.606091191029417,0.4902243206530349,0.5097756793469648,0.546496575121596,0.516419365303747,0.6019827258694762,0.38272721564704093,0.38272721564704093,0.3980172741305238
61,34.86675503310575,32.22111733284016,35.413191300004534,32.73759700636671,18.25612650116159,16.678770582090316,16.873998402205352,0.4901675593958625,0.5098324406041372,0.5464362668987872,0.5164796735265557,0.6019383724388934,0.38268347745015663,0.38268347745015663,0.3980616275611065
62,35.413191300004534,32.73759700636671,35.95956854714147,33.25413569965512,18.54532867382405,16.942477555109548,17.141911200962888,0.4901120114389271,0.5098879885610725,0.546377247136935,0.5165386932884078,0.6018949609286014,0.3826406715051695,0.3826406715051695,0.3981050390713986
63,35.95956854714147,33.25413569965512,36.50588801607414,33.770732171147806,18.834530398393074,17.206178966388933,17.4098294669825,0.49005763259845564,0.509942367401544,0.5463194689326629,0.51659647149268,0.6018524572425201,0.3825987639763688,0.3825987639763688,0.39814754275747977
64,36.50588801607414,33.770732171147806,37.05215090384814,34.28738522379915,19.123731684102957,17.469874932420677,17.677753084352535,0.49000438094409915,0.5099956190559004,0.5462628877740013,0.5166530526513415,0.6018108290135574,0.3825577227474952,0.3825577227474952,0.3981891709864425
65,37.05215090384814,34.28738522379915,37.59835836523276,34.80409370283987,19.41293253986224,17.73356556553288,17.9456819413432,0.4899522166521169,0.5100477833478826,0.5462074613846221,0.5167084790407206,0.6017700454915883,0.38251751731013584,0.38251751731013584,0.39822995450841187
66,37.59835836523276,34.80409370283987,38.144511514813125,35.32085649368485,19.702132974269883,17.99725097409824,18.213615930195363,0.48990110187014635,0.5100988981298532,0.5461531495803617,0.5167627908449812,0.6017300774402261,0.3824781186608942,0.3824781186608942,0.3982699225597737
67,38.144511514813125,35.32085649368485,38.69061142895002,35.837672519973296,19.99133299563029,18.260931262729283,18.481554946922977,0.48985100059248454,0.510148999407515,0.5460999141368945,0.5168160262884482,0.6016908970415767,0.3824394992065212,0.3824394992065212,0.39830910295842314
68,38.69061142895002,35.837672519973296,39.236659147617566,36.35454074173109,20.28053261196757,18.524606532461416,18.749498891128045,0.4898018785449278,0.5101981214550717,0.5460477186675456,0.5168682217577971,0.6016524778082495,0.3824016326762897,0.3824016326762897,0.3983475221917507
69,39.236659147617566,36.35454074173109,39.782655676127895,36.871460153646105,20.56973183103878,18.788276880924485,19.01744766582722,0.4897537030783121,0.5102462969216874,0.5459965285103328,0.51691941191501,0.6016147945019843,0.38236449404096523,0.38236449404096523,0.39838520549801565
70,39.782655676127895,36.871460153646105,40.328601986751316,37.388429783448025,20.858930660346388,19.051942402503816,19.28540117728907,0.489706443069985,0.5102935569300145,0.5459463106234229,0.5169696298019198,0.6015778230583098,0.38232805943779224,0.38232805943779224,0.3984221769416903
71,40.328601986751316,37.388429783448025,40.87449902023958,37.9054486903851,21.148129107150115,19.315603188491565,19.5533593348813,0.48966006883252,0.5103399311674794,0.5458970334882696,0.5170189069370732,0.6015415405167084,0.38229230610097326,0.38229230610097326,0.39845845948329167
72,40.87449902023958,37.9054486903851,41.42034768725935,38.42251596379067,21.437327178477844,19.579259327228975,19.821322050927098,0.48961455202904536,0.5103854479709542,0.5458486670197706,0.5170672734055722,0.6015059249558201,0.3822572122971692,0.3822572122971692,0.39849407504418
73,41.42034768725935,38.42251596379067,41.9661488697422,38.93963072173317,21.726524881136136,19.8429109042403,20.089289240570047,0.48956986559463267,0.5104301344053668,0.545801182482851,0.5171147579424917,0.6014709554332572,0.38222275726559984,0.38222275726559984,0.39852904456674265
74,41.9661488697422,38.93963072173317,42.51190342215713,39.456792109743574,22.015722221719983,20.10655800235893,20.357260821646904,0.4895259836632325,0.5104740163367669,0.5457545524149332,0.5171613880104096,0.6014366119296483,0.3821889211623557,0.3821889211623557,0.39856338807035174
75,42.51190342215713,39.456792109743574,43.05761217271094,39.97399929961511,22.304919206622067,20.370200701846297,20.625236714567745,0.4894828814997011,0.5105171185002984,0.5457087505538065,0.5172071898715362,0.6014028752965581,0.38215568500857783,0.38215568500857783,0.3985971247034419
76,43.05761217271094,39.97399929961511,43.6032759244814,40.491251488269995,22.59411584204147,20.633839080504025,20.893216842202882,0.48944053543650323,0.5105594645634962,0.5456637517704591,0.5172521886548835,0.6013697272079782,0.3821230306421916,0.3821230306421916,0.3986302727920219
77,43.6032759244814,40.491251488269995,44.14889545648787,41.00854789668887,22.883312133991957,20.897473213779868,21.161201129776195,0.48939892281471103,0.5106010771852885,0.5456195320064671,0.5172964084188756,0.6013371501150896,0.3820909406729046,0.3820909406729046,0.3986628498849105
78,44.14889545648787,41.00854789668887,44.69447152470346,41.52588776889863,23.172508088309765,21.16110317486774,21.42918950476439,0.4893580219289643,0.5106419780710352,0.5455760682155856,0.5173398722097571,0.6013051272040524,0.3820593984402172,0.3820593984402172,0.3986948727959475
79,44.69447152470346,41.52588776889863,45.240004863012665,42.04327037101476,23.461703710660927,21.424729034802354,21.6971818968017,0.4893178119760704,0.5106821880239291,0.5455333383092038,0.517382602116139,0.6012736423565717,0.3820283879742011,0.3820283879742011,0.3987263576434282
