t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
26,19.51858266768789,8.731417332312114,20.30497523778551,8.945024762214496,8.177326210051424,8.55812760985494,5.8557827957579365,0.76025,0.23975000000000002,0.7863925700976189,0.21360742990238127,0.8081970859543438,0.6050214061498761,0.6167539267015707,0.1947454844006568
27,20.30497523778551,8.945024762214496,21.077882732575155,9.17211726742485,8.44472624560032,8.920363897908723,5.936704393609382,0.74675,0.25325,0.7729074947896465,0.22709250521035362,0.8110684207708392,0.613287312469118,0.602711157455683,0.2078263729036501
28,21.077882732575155,9.17211726742485,21.87305812875697,9.376941871243034,8.821792146341062,9.219659850064195,6.235351365018091,0.76875,0.23124999999999996,0.7951753961818163,0.20482460381818376,0.8146408305656878,0.6200241843085609,0.6416584402764067,0.18814864412453966
29,21.87305812875697,9.376941871243034,22.67153915484251,9.578460845157494,9.148605900078527,9.557853962533937,6.412659145742344,0.77175,0.22824999999999995,0.7984810260855393,0.2015189739144609,0.8167668829916482,0.6200847446103298,0.6032432432432432,0.1775609756097561
30,22.67153915484251,9.578460845157494,23.479987547010573,9.770012452989429,9.497414119631317,9.885626336071375,6.637600348458843,0.782,0.21799999999999997,0.8084483921680653,0.1915516078319348,0.8196367200014636,0.6247413200588848,0.6308871851040526,0.1733074182053774
31,23.479987547010573,9.770012452989429,24.299593943791077,9.950406056208925,9.857028564158464,10.214560767839677,6.87425076413507,0.7935,0.20650000000000002,0.819606396780504,0.18039360321949613,0.8222570018135341,0.6281176065375776,0.6353211009174312,0.16240409207161124
32,24.299593943791077,9.950406056208925,25.095127588381132,10.15487241161887,10.081151917410393,10.609665684910064,6.838021939413357,0.76925,0.23075,0.7955336445900555,0.20446635540994468,0.8248051231780522,0.6319285498102878,0.6246973365617433,0.19313169502205418
33,25.095127588381132,10.15487241161887,25.914293931239836,10.335706068760166,10.496463325432229,10.910371182709032,7.1760011072529055,0.792,0.20799999999999996,0.8191663428587038,0.18083365714129637,0.8291820680982105,0.6387117183777362,0.6543878656554712,0.1667208319792005
34,25.914293931239836,10.335706068760166,26.730313641940537,10.519686358059465,10.798318692630223,11.267957834274831,7.297264737472729,0.7915,0.20850000000000002,0.8160197107007009,0.18398028929929938,0.8309266446695783,0.6380333387573294,0.6442307692307693,0.16982323232323232
35,26.730313641940537,10.519686358059465,27.557453119773964,10.69254688022604,11.162584247100682,11.597661913762245,7.543757671370935,0.804,0.19599999999999995,0.8271394778334255,0.17286052216657471,0.8329670911071589,0.6467496870286331,0.645083932853717,0.15413771320277952
36,27.557453119773964,10.69254688022604,28.38671540141267,10.863284598587333,11.495751339908692,11.948388140903296,7.707293723571964,0.8065,0.1935,0.8292622816387065,0.1707377183612936,0.834936383069637,0.6501525814234541,0.673469387755102,0.16106965174129353
37,28.38671540141267,10.863284598587333,29.219224053924552,11.030775946075451,11.84672271911264,12.297962211864093,7.879720001658427,0.80825,0.19174999999999998,0.8325086525118818,0.1674913474881184,0.8375836828184279,0.6540582708685443,0.6537467700258398,0.15468071915685058
38,29.219224053924552,11.030775946075451,30.06032097677954,11.189679023220462,12.221904766748517,12.63790104777847,8.108066404482882,0.81525,0.18474999999999997,0.8410969228549889,0.15890307714501115,0.8402546082648027,0.6571157762757887,0.6649282920469362,0.1490875347974018
39,30.06032097677954,11.189679023220462,30.89488919526183,11.355110804738173,12.501743832620976,13.010210471754787,8.180596154780517,0.81375,0.18625000000000003,0.8345682184822888,0.16543178151771123,0.8430676535877453,0.6569610810567132,0.6752368064952639,0.15486047224777674
