t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
14,8.891026533988542,8.239796631966263,9.431606489706084,8.762132616674064,4.550967930652224,4.302264123405254,4.260189315850916,0.5085820384829491,0.49141796151705075,0.5405799557175421,0.5223359847078011,0.6122193831020745,0.4011941543772847,0.4011941543772847,0.3877806168979255
15,9.431606489706084,8.762132616674064,9.971892272421915,9.284762774383577,4.833421312763582,4.568597958187859,4.525327813793439,0.5083052781197608,0.4916947218802392,0.5402857827158312,0.522630157709512,0.6120080841521307,0.40098037626731886,0.40098037626731886,0.38799191584786946
16,9.971892272421915,9.284762774383577,10.511909140284999,9.807661846945836,5.11587441126744,4.834911900154729,4.790485510478086,0.5080522808294577,0.49194771917054203,0.5400168678630839,0.5228990725622593,0.6118145727139315,0.400784664791213,0.400784664791213,0.38818542728606853
17,10.511909140284999,9.807661846945836,11.051678970252876,10.330807957403302,5.398327249759107,5.101207679586114,5.055660732343566,0.507819865559528,0.4921801344404718,0.5397698299678771,0.523146110457466,0.6116365140706935,0.4006046412403705,0.4006046412403705,0.3883634859293067
18,11.051678970252876,10.330807957403302,11.591220856889196,10.854182011192325,5.680779849359314,5.367486792846069,5.3208520340104455,0.507605414611068,0.4923945853889319,0.5395418866363196,0.5233740537890234,0.6114719788744389,0.4004383409941738,0.4004383409941738,0.3885280211255613
19,11.591220856889196,10.854182011192325,12.130551581681189,11.377767226825675,5.963232228969748,5.6337505441446805,5.5860581570489565,0.5074067518228877,0.49259324817711214,0.5393307247919934,0.5235852156333496,0.6113193572258969,0.40028412555101794,0.40028412555101794,0.3886806427741031
20,12.130551581681189,11.377767226825675,12.669685985484245,11.901548763447963,6.245684405521399,5.900000078206166,5.8512779978532095,0.5072220514326952,0.49277794856730467,0.539134403803055,0.5237815366222881,0.611177293958353,0.40014061631335057,0.40014061631335057,0.38882270604164665
21,12.669685985484245,11.901548763447963,13.208637267428882,12.425513421928668,6.528136394204015,6.166236406147761,6.116510582278134,0.5070497688923237,0.4929502311076761,0.5389512819446372,0.5239646584807058,0.6110446392186206,0.4000066440553834,0.4000066440553834,0.3889553607813793
22,13.208637267428882,12.425513421928668,13.747417227266553,12.949649402516341,6.810588208672359,6.432460426214856,6.381755045376833,0.5068885876545134,0.4931114123454864,0.5387799598376712,0.524135980587672,0.6109204102557715,0.39988120987342285,0.39988120987342285,0.38907958974422846
23,13.747417227266553,12.949649402516341,14.286036463689621,13.473946106518616,7.093039861228797,6.6986729405670005,6.647010615038329,0.5067373777530617,0.4932626222469381,0.5386192364230679,0.5242967040022752,0.6108037615378584,0.39976345466318197,0.39976345466318197,0.3891962384621417
24,14.286036463689621,13.473946106518616,14.824504538007716,13.998393972625864,7.3754913629834435,6.964874668994945,6.912276598645803,0.506595163209818,0.49340483679018177,0.5384680743180938,0.5244478661072491,0.6106939611369216,0.399652635011486,0.399652635011486,0.38930603886307813
25,14.824504538007716,13.998393972625864,15.36283011029001,14.522984340768911,7.657942723994028,7.231066260226605,7.177552372100762,0.506461096130401,0.49353890386959876,0.5383255722822954,0.5245903681430475,0.6105903718879914,0.3995481039706409,0.3995481039706409,0.3894096281120086
26,15.36283011029001,14.522984340768911,15.901021053422324,15.04770933806194,7.940393953387636,7.497248301319317,7.442837370719896,0.5063344359262769,0.49366556407372275,0.5381909431323144,0.5247249972930287,0.6104924362237301,0.39944929559023457,0.39944929559023457,0.38950756377627
27,15.901021053422324,15.04770933806194,16.43908454929902,15.572561782610585,8.222845059466731,7.763421325519274,7.708131081628523,0.5062145325070427,0.4937854674929569,0.5380634958766989,0.5248524445486441,0.6103996638676024,0.3993557123696998,0.3993557123696998,0.38960033613239764
28,16.43908454929902,15.572561782610585,16.977027170449688,16.09753510188526,8.505296049801428,8.029585818882564,7.97343303736053,0.5061008125773336,0.49389918742266614,0.5379426211506668,0.5249733192746759,0.6103116217708445,0.3992669150025207,0.3992669150025207,0.38968837822915536
29,16.977027170449688,16.09753510188526,17.514854949704258,16.62262326305603,8.78774693130992,8.295742225887736,8.238742810439028,0.5059927683833128,0.49400723161668686,0.5378277792545718,0.5250881611707712,0.6102279258259927,0.39918251393411586,0.39918251393411586,0.389772074174007
30,17.514854949704258,16.62262326305603,18.052573439968125,17.147820713217506,9.070197710328653,8.561890954221093,8.504060008760185,0.5058899484080472,0.49411005159195226,0.537718490263868,0.5251974501614748,0.6101482339983653,0.39910216236673696,0.39910216236673696,0.3898517660016348
31,18.052573439968125,17.147820713217506,18.590187765768103,17.67312232784287,9.352648392673741,8.828032378878797,8.769384271639373,0.5057919496294725,0.4942080503705272,0.5376143257999785,0.5253016146253643,0.6100722405978024,0.399025550427559,0.399025550427559,0.3899277594021977
32,18.590187765768103,17.67312232784287,19.127702667910636,18.198523366125677,9.635098983694762,9.094166845700983,9.034715266407272,0.5056984110403289,0.4943015889596706,0.537514902142533,0.5254010382828098,0.6099996714738274,0.3989524002784278,0.3989524002784278,0.39000032852617234
33,19.127702667910636,18.198523366125677,19.665122542342917,18.724019432118737,9.917549488321999,9.360294674430989,9.300052685465158,0.5056090081942166,0.49439099180578283,0.5374198744322809,0.5254960659930618,0.6099302799635518,0.39888246199296,0.39888246199296,0.39006972003644824
34,19.665122542342917,18.724019432118737,20.202451474109413,19.249606440777583,10.199999911108055,9.626416161375298,9.56539624372603,0.5055234485913118,0.4944765514086874,0.537328931766497,0.5255870086588457,0.6098638434570051,0.398815510062852,0.398815510062852,0.39013615654299494
35,20.202451474109413,19.249606440777583,20.7396932671385,19.77528058817384,10.482450256264517,9.892531581725848,9.830745676381468,0.5054414677552965,0.49455853224470275,0.5372417930290868,0.5256741473962556,0.6098001604718608,0.39875134042314075,0.39875134042314075,0.39019983952813925
