t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
45,24.263913046850412,22.986086953149588,24.75853750230804,23.49146249769196,12.063288930512108,11.891214301512841,11.728907961494162,0.4555,0.5445,0.49462445545762784,0.5053755445423721,0.599180350779262,0.35094164732347694,0.3473268072289157,0.42192832764505117
46,24.75853750230804,23.49146249769196,25.263699741398998,23.986300258601002,12.323030866645022,11.992058047488502,12.13333138771857,0.4648,0.5352,0.5051622390909559,0.494837760909044,0.5995905072412471,0.3550955778755025,0.3559228650137741,0.40504939626783754
47,25.263699741398998,23.986300258601002,25.7685929627141,24.4814070372859,12.576317502441025,12.24288847276085,12.382421735215184,0.4655,0.5345,0.5048932213151018,0.4951067786848982,0.5989995915174293,0.3524422088719698,0.34118086696562033,0.3913511187607573
48,25.7685929627141,24.4814070372859,26.27739977965877,24.97260022034123,12.833626133949732,12.433623158413129,12.69537021940376,0.4686,0.5314,0.5088068169446694,0.4911931830553305,0.5980720634223503,0.3530529279168846,0.35715622076707204,0.40343716433941995
49,26.27739977965877,24.97260022034123,26.78827805537233,25.46172194462767,13.090807462388936,12.649612354269397,12.981845689529882,0.4709,0.5291,0.5108782757135605,0.4891217242864395,0.5981856193737715,0.3518451946170351,0.35641701166729395,0.3992744344857021
50,26.78827805537233,25.46172194462767,27.29177892632775,25.95822107367225,13.338919687795457,13.00726992955044,13.117168500248052,0.4648,0.5352,0.5035008709554198,0.49649912904458016,0.5972919078154892,0.35182697491490295,0.3462483462483463,0.4019961775323848
51,27.29177892632775,25.95822107367225,27.80479469812791,26.44520530187209,13.605076408363978,13.108321175519986,13.526339926880668,0.4725,0.5275000000000001,0.5130157718001583,0.4869842281998416,0.5976811355020365,0.35350496394060477,0.359304932735426,0.3971600688468158
52,27.80479469812791,26.44520530187209,28.31212461473171,26.93787538526829,13.861698977143988,13.442130216074409,13.685928842012267,0.4666,0.5334,0.5073299166037998,0.4926700833962002,0.5971403726437455,0.35122191014097487,0.35601895734597155,0.40994708994708995
53,28.31212461473171,26.93787538526829,28.814863894611076,27.435136105388924,14.110701869679664,13.762277163491714,13.861823651765166,0.4636,0.5364,0.5027392798793645,0.4972607201206356,0.5982758078563848,0.35198555655285146,0.34870641169853767,0.4050578654093442
54,28.814863894611076,27.435136105388924,29.32571654238043,27.92428345761957,14.359792932580325,13.879740492298332,14.25265526407995,0.473,0.527,0.510852647769356,0.489147352230644,0.5976563275816127,0.3535686991059372,0.35719612229679343,0.3930112165660052
55,29.32571654238043,27.92428345761957,29.82530711436286,28.42469288563714,14.605368211875257,14.313030775373644,14.309045416388539,0.4623,0.5377000000000001,0.49959057198243206,0.500409428017568,0.5954383238263802,0.3528662574162303,0.3381404174573055,0.39936575052854123
56,29.82530711436286,28.42469288563714,30.32785963157138,28.92214036842862,14.867047548508289,14.509451167439204,14.614747203226448,0.465,0.5349999999999999,0.5025525172085161,0.4974474827914839,0.5974197123888,0.35448687006434215,0.34852148037939373,0.39952411853774605
57,30.32785963157138,28.92214036842862,30.831587472866843,29.418412527133157,15.110347301813206,14.738848636720972,14.886315985013873,0.4674,0.5326,0.503727841295464,0.4962721587045361,0.5965864608966743,0.3541110595213659,0.3644859813084112,0.41419354838709677
58,30.831587472866843,29.418412527133157,31.33615994725756,29.91384005274244,15.376646017910058,14.970053220549664,15.156049557910226,0.4661,0.5339,0.5045724743907178,0.4954275256092822,0.5959508538657522,0.3541203974829193,0.35448742020277885,0.40671801454856654
59,31.33615994725756,29.91384005274244,31.842489027747764,30.407510972252236,15.634226256726244,15.185713957251458,15.442296533731135,0.4678,0.5322,0.5063290804902048,0.49367091950979536,0.5972538502977753,0.35284942098575,0.35868140101142537,0.4072087534863763
60,31.842489027747764,30.407510972252236,32.34319539762998,30.906804602370023,15.90107968939835,15.53180968756798,15.591445158650046,0.4601,0.5399,0.5007063698822146,0.4992936301177855,0.5968516531588052,0.352622273951762,0.34798947763998495,0.41235570756733647
