t,a_w,a_b,a_w_next,a_b_next,y,w_w,w_b,n_w,n_b,h_w,h_b,p_w_given_wparent,p_w_given_bparent,mobility_up_b_to_w,mobility_down_w_to_b
10,7.4660287669479946,5.429996134057126,8.116375119689193,5.84527591535016,3.582315121047846,3.3618980276691293,3.119439508719125,0.5854,0.41459999999999997,0.6503463527411982,0.4152797812930341,0.6671468669529791,0.45339764738080285,0.4673684210526316,0.3264628820960699
11,8.116375119689193,5.84527591535016,8.759264774675646,6.265553096179964,3.867904412050893,3.6603369986898926,3.3490026584099493,0.5795,0.4205,0.642889654986453,0.42027718082980375,0.6689940196066826,0.45141753323882733,0.45706705258080077,0.3337888623163649
12,8.759264774675646,6.265553096179964,9.385414570696868,6.696673437057661,4.127617969392147,3.9709443231289887,3.557721012105421,0.5692,0.43079999999999996,0.6261497960212229,0.43112034087769696,0.6706761727676304,0.45405627478790395,0.43971462544589773,0.3368421052631579
13,9.385414570696868,6.696673437057661,10.027629475067124,7.114139741158064,4.441075056438855,4.226209703464104,3.847081571049373,0.5822,0.41779999999999995,0.6422149043702561,0.41746630410040236,0.6722373184818926,0.4563993092109389,0.45914577530176415,0.32466619817287423
14,10.027629475067124,7.114139741158064,10.66755678734727,7.531529629475396,4.718316156390532,4.515192724025353,4.08723127439183,0.5839,0.4161,0.6399273122801442,0.4173898883173326,0.672045323539056,0.4571704756609412,0.4700813786500718,0.33442116111301956
15,10.66755678734727,7.531529629475396,11.303186796158876,7.95679905115169,5.0275059044158565,4.813406120702001,4.311166207453679,0.5757,0.4243,0.6356300088116068,0.42526942167629395,0.6729875616064965,0.45940298969957294,0.45301610189858205,0.3368727521835931
16,11.303186796158876,7.95679905115169,11.948590375384267,8.375774670494126,5.3489941264061285,5.081189269312699,4.584710190979385,0.5824,0.41759999999999997,0.6454035792253905,0.41897561934243605,0.6753366156185444,0.4599077963855549,0.4678293660146123,0.33315963175264895
17,11.948590375384267,8.375774670494126,12.601964084259563,8.787744630516501,5.6630145490626225,5.35120816331691,4.85894666954816,0.5873,0.41269999999999996,0.6533737088752961,0.4119699600223759,0.6756015050361464,0.45921923925932945,0.4614463601532567,0.32245879120879123
18,12.601964084259563,8.787744630516501,13.250328311087777,9.205504547688964,5.958591614211288,5.654163768781763,5.081000758144629,0.5832,0.41679999999999995,0.6483642268282138,0.4177599171724625,0.676302036736639,0.4613930109856561,0.46135207172280107,0.3311765707474885
19,13.250328311087777,9.205504547688964,13.899471510547903,9.625204647984061,6.266422968306772,5.945763998018783,5.3214196854923665,0.5863,0.41369999999999996,0.6491431994601258,0.419700100295097,0.6781114469352139,0.46242388036689375,0.4611324376199616,0.3242455418381344
20,13.899471510547903,9.625204647984061,14.555603376100965,10.035829787936017,6.566606002334585,6.212483974402281,5.604354675698565,0.5902,0.40980000000000005,0.6561318655530617,0.4106251399519555,0.6776700756279906,0.4637657518845836,0.47353154459753444,0.32747740064813236
